Country,MSISDN,Type,Features,Status,Purchase Date,Cancel Date,Price (EUR)
US,12244264701,mobile-lvn,"VOICE, MMS, SMS",Active,2026-01-25 00:00:00,,0.93
US,12244264704,mobile-lvn,"VOICE, MMS, SMS",Active,2026-01-25 00:00:00,,0.93
US,12244264711,mobile-lvn,"VOICE, MMS, SMS",Active,2026-01-25 00:00:00,,0.93
US,12244264726,mobile-lvn,"VOICE, MMS, SMS",Active,2026-01-25 00:00:00,,0.93
US,12244264727,mobile-lvn,"VOICE, MMS, SMS",Active,2026-01-26 00:00:00,,0.93
US,12244264742,mobile-lvn,"VOICE, MMS, SMS",Active,2026-01-26 00:00:00,,0.93
US,12244264745,mobile-lvn,"VOICE, MMS, SMS",Active,2026-01-26 00:00:00,,0.93
US,12244264786,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-01 00:00:00,,0.93
US,12244264811,mobile-lvn,"VOICE, MMS, SMS",Active,2026-01-27 00:00:00,,0.93
US,12244264823,mobile-lvn,"VOICE, MMS, SMS",Active,2026-01-27 00:00:00,,0.93
US,12244264847,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-01-27 00:00:00,2026-03-04 00:00:00,0.93
US,12244264851,mobile-lvn,"VOICE, MMS, SMS",Active,2026-01-27 00:00:00,,0.93
US,12244264866,mobile-lvn,"VOICE, MMS, SMS",Active,2026-01-27 00:00:00,,0.93
US,12244264867,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-01-31 00:00:00,2026-03-04 00:00:00,0.93
US,12244264873,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-02 00:00:00,2026-03-04 00:00:00,0.93
US,12244264875,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-01-27 00:00:00,2026-03-04 00:00:00,0.93
US,12244264878,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-02 00:00:00,,0.93
US,12244264883,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-08 00:00:00,2026-03-11 00:00:00,0.93
US,12244264887,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-01-28 00:00:00,2026-03-04 00:00:00,0.93
US,12244264895,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-01-27 00:00:00,2026-03-04 00:00:00,0.93
US,12244264907,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-08 00:00:00,2026-03-11 00:00:00,0.93
US,12244264914,mobile-lvn,"VOICE, MMS, SMS",Active,2026-01-27 00:00:00,,0.93
US,12244264916,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-02 00:00:00,2026-03-05 00:00:00,0.93
US,12244264918,mobile-lvn,"VOICE, MMS, SMS",Active,2026-01-31 00:00:00,,0.93
US,12244264919,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-01 00:00:00,,0.93
US,12244264921,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-03 00:00:00,2026-03-11 00:00:00,0.93
US,12244264922,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-01 00:00:00,2026-03-04 00:00:00,0.93
US,12244264927,mobile-lvn,"VOICE, MMS, SMS",Active,2026-01-31 00:00:00,,0.93
US,12244264928,mobile-lvn,"VOICE, MMS, SMS",Active,2026-01-31 00:00:00,,0.93
US,12244264999,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-14 00:00:00,2026-03-04 00:00:00,0.93
US,12244513547,mobile-lvn,"VOICE, MMS, SMS",Active,2026-01-31 00:00:00,,0.93
US,12244513826,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-01 00:00:00,2026-03-04 00:00:00,0.93
US,12244513848,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-01 00:00:00,2026-03-04 00:00:00,0.93
US,12244513957,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-01 00:00:00,2026-03-04 00:00:00,0.93
US,12244519056,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-01 00:00:00,2026-03-04 00:00:00,0.93
US,12244615284,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-01 00:00:00,2026-03-04 00:00:00,0.93
US,12244615369,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-01 00:00:00,,0.93
US,12244615552,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-01 00:00:00,,0.93
US,12244615623,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-02 00:00:00,2026-03-04 00:00:00,0.93
US,12244615653,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-02 00:00:00,,0.93
US,12244615675,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-02 00:00:00,,0.93
US,12244615745,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-02 00:00:00,2026-03-04 00:00:00,0.93
US,12244615749,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-02 00:00:00,2026-03-04 00:00:00,0.93
US,12244615971,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-02 00:00:00,2026-03-04 00:00:00,0.93
US,12244998072,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-02 00:00:00,,0.93
US,12244998307,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-02 00:00:00,2026-03-04 00:00:00,0.93
US,12246896857,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-02 00:00:00,,0.93
US,12247583851,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-02 00:00:00,2026-03-04 00:00:00,0.93
US,12247583890,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-02 00:00:00,2026-03-04 00:00:00,0.93
US,12247583960,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-02 00:00:00,,0.93
US,12248423926,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-02 00:00:00,2026-03-04 00:00:00,0.93
US,12248423998,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-02 00:00:00,2026-03-04 00:00:00,0.93
US,12248428574,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-02 00:00:00,,0.93
US,12248991667,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-02 00:00:00,,0.93
US,12248992251,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-02 00:00:00,,0.93
US,12248992457,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-02 00:00:00,2026-03-04 00:00:00,0.93
US,12249461708,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-02 00:00:00,,0.93
US,12249468811,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-02 00:00:00,,0.93
US,12249987637,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-02 00:00:00,,0.93
US,12249987684,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-02 00:00:00,2026-03-05 00:00:00,0.93
CA,12262101783,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-02 00:00:00,,0.72
CA,12262101792,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.72
CA,12262101806,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-04 00:00:00,2026-03-04 00:00:00,0.72
CA,12262101807,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-03 00:00:00,,0.72
CA,12262101809,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-05 00:00:00,,0.72
CA,12262101822,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-03 00:00:00,,0.72
CA,12262108367,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-03 00:00:00,,0.72
CA,12262120138,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-03 00:00:00,,0.72
CA,12262120463,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-02 00:00:00,,0.72
CA,12262123579,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.72
CA,12262144664,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-05 00:00:00,,0.72
CA,12262144668,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-11 00:00:00,,0.72
CA,12262402548,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-05 00:00:00,,0.72
CA,12262402985,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.72
CA,12262402993,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-12 00:00:00,,0.72
CA,12262403846,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-06 00:00:00,,0.72
CA,12262404050,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-05 00:00:00,2026-03-04 00:00:00,0.72
CA,12262404138,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-11 00:00:00,2026-03-11 00:00:00,0.72
CA,12262408513,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.72
CA,12262408592,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-10 00:00:00,,0.72
CA,12262408723,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-04 00:00:00,,0.72
CA,12262408827,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-12 00:00:00,,0.72
CA,12262414609,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-05 00:00:00,,0.72
CA,12262416053,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.72
CA,12262416151,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-04 00:00:00,,0.72
CA,12262416190,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-05 00:00:00,,0.72
CA,12262419447,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-11 00:00:00,,0.72
CA,12262424081,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-05 00:00:00,2026-03-11 00:00:00,0.72
CA,12262426278,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-09 00:00:00,2026-03-11 00:00:00,0.72
CA,12262426979,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-13 00:00:00,,0.72
CA,12262430453,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-05 00:00:00,2026-03-11 00:00:00,0.72
CA,12262430474,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.72
CA,12262430547,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-07 00:00:00,2026-03-11 00:00:00,0.72
CA,12262430565,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.72
CA,12262430581,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-06 00:00:00,2026-03-11 00:00:00,0.72
CA,12262430690,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.72
CA,12262430707,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-10 00:00:00,,0.72
CA,12262770487,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.72
CA,12262770552,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.72
CA,12262770650,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.72
CA,12262770663,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.72
CA,12262770665,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-14 00:00:00,,0.72
CA,12262770668,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-11 00:00:00,,0.72
CA,12262770840,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-14 00:00:00,,0.72
US,12286878221,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-17 00:00:00,2026-03-11 00:00:00,0.93
US,12286878891,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-17 00:00:00,,0.93
US,12286878957,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-17 00:00:00,2026-03-05 00:00:00,0.93
US,12288130273,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12318358036,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-13 00:00:00,2026-03-04 00:00:00,0.93
US,12342413736,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-02 00:00:00,,0.93
US,12342414877,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-03 00:00:00,,0.93
US,12342415386,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-02 00:00:00,,0.93
US,12342415391,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-03 00:00:00,,0.93
US,12342415667,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-02 00:00:00,2026-03-04 00:00:00,0.93
US,12342491651,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-21 00:00:00,,0.93
US,12342611452,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-03 00:00:00,2026-03-04 00:00:00,0.93
US,12342611613,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-03 00:00:00,,0.93
US,12342642867,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-02 00:00:00,2026-03-05 00:00:00,0.93
US,12342643475,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-03 00:00:00,,0.93
US,12405963940,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-03 00:00:00,2026-03-04 00:00:00,0.93
US,12405965800,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-03 00:00:00,2026-03-05 00:00:00,0.93
US,12405965816,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-03 00:00:00,,0.93
US,12406106136,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-03 00:00:00,,0.93
US,12406106385,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-03 00:00:00,,0.93
US,12406106589,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-03 00:00:00,,0.93
US,12406583699,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-03 00:00:00,,0.93
US,12406584966,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-03 00:00:00,,0.93
US,12406734045,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-03 00:00:00,,0.93
US,12406735438,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-03 00:00:00,,0.93
US,12406735492,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-03 00:00:00,,0.93
US,12406735712,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-03 00:00:00,2026-03-04 00:00:00,0.93
US,12406735803,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-03 00:00:00,,0.93
US,12406800587,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-03 00:00:00,2026-03-04 00:00:00,0.93
US,12406800694,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-03 00:00:00,,0.93
US,12406800749,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-03 00:00:00,,0.93
US,12406801983,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-03 00:00:00,,0.93
US,12406802586,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-04 00:00:00,,0.93
US,12406803617,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-04 00:00:00,,0.93
US,12406803654,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-04 00:00:00,2026-03-05 00:00:00,0.93
US,12406803679,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-04 00:00:00,2026-03-11 00:00:00,0.93
US,12406804074,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-04 00:00:00,2026-03-04 00:00:00,0.93
US,12406804171,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-04 00:00:00,,0.93
US,12406804292,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-04 00:00:00,,0.93
US,12406804377,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-04 00:00:00,2026-03-05 00:00:00,0.93
US,12406804438,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-05 00:00:00,2026-03-11 00:00:00,0.93
US,12406804979,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-04 00:00:00,,0.93
US,12406805171,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-04 00:00:00,,0.93
US,12406805314,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-05 00:00:00,2026-03-04 00:00:00,0.93
US,12406805323,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-04 00:00:00,,0.93
US,12406805653,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-05 00:00:00,2026-03-04 00:00:00,0.93
US,12406805781,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-05 00:00:00,,0.93
US,12406805789,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-05 00:00:00,2026-03-04 00:00:00,0.93
US,12406805855,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-04 00:00:00,2026-03-11 00:00:00,0.93
US,12406806124,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-05 00:00:00,,0.93
US,12406806154,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-05 00:00:00,,0.93
US,12406806194,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-04 00:00:00,,0.93
US,12406806287,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-05 00:00:00,,0.93
US,12406806329,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-04 00:00:00,2026-03-11 00:00:00,0.93
US,12406806686,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-05 00:00:00,2026-03-04 00:00:00,0.93
US,12406807054,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-05 00:00:00,,0.93
US,12406807189,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-05 00:00:00,,0.93
US,12406807526,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-05 00:00:00,2026-03-11 00:00:00,0.93
US,12482161933,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-25 00:00:00,,0.93
US,12482740209,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-25 00:00:00,,0.93
CA,12504831241,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.72
CA,12504835949,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-14 00:00:00,,0.72
CA,12504837453,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-05 00:00:00,,0.72
CA,12506632587,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-20 00:00:00,,0.72
CA,12506632648,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-20 00:00:00,,0.72
CA,12506638722,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-14 00:00:00,,0.72
CA,12506638727,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-14 00:00:00,,0.72
CA,12506638770,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-21 00:00:00,,0.72
CA,12506638804,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-17 00:00:00,,0.72
CA,12506638838,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-20 00:00:00,,0.72
CA,12506638924,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-22 00:00:00,,0.72
US,12569543542,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-02 00:00:00,2026-03-04 00:00:00,0.93
US,12677340259,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-04 00:00:00,,0.93
US,12677340268,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-04 00:00:00,2026-03-04 00:00:00,0.93
US,12677340442,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-04 00:00:00,2026-03-04 00:00:00,0.93
US,12677340544,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-04 00:00:00,2026-03-04 00:00:00,0.93
US,12677340649,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-04 00:00:00,,0.93
US,12677340655,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-04 00:00:00,2026-03-11 00:00:00,0.93
US,12677340717,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-04 00:00:00,,0.93
US,12692649224,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-12 00:00:00,2026-03-11 00:00:00,0.93
US,12694764474,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12695038602,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12695090354,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12695331800,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-12 00:00:00,2026-03-11 00:00:00,0.93
US,12695336699,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12696054446,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-12 00:00:00,2026-03-05 00:00:00,0.93
US,12696122568,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12696263107,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12696288017,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-12 00:00:00,2026-03-11 00:00:00,0.93
US,12696288103,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-12 00:00:00,2026-03-05 00:00:00,0.93
US,12696665001,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12696665134,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12696665214,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12696665329,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12696665336,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12696665516,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12696665536,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-12 00:00:00,2026-03-11 00:00:00,0.93
US,12696665857,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12696667014,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2026-02-04 00:00:00,2026-03-05 00:00:00,0.93
US,12696667022,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12696667101,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12696667207,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12696667209,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-12 00:00:00,2026-03-11 00:00:00,0.93
US,12696667261,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12696667283,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12696667287,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12696667294,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12696667369,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12696667379,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-13 00:00:00,2026-03-11 00:00:00,0.93
US,12696667395,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-13 00:00:00,2026-03-11 00:00:00,0.93
US,12696667427,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-13 00:00:00,2026-03-05 00:00:00,0.93
US,12696667490,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12696667597,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-13 00:00:00,2026-03-11 00:00:00,0.93
US,12696667651,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12696667711,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12696667741,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12696667747,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-13 00:00:00,2026-03-11 00:00:00,0.93
US,12696667764,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12696667773,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12696667827,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-14 00:00:00,,0.93
US,12696667876,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12696667892,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12696667927,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-12 00:00:00,,0.93
US,12696667991,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-13 00:00:00,2026-03-04 00:00:00,0.93
US,12696681132,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-13 00:00:00,2026-03-04 00:00:00,0.93
US,12696723142,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12696723248,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12696723299,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12696723310,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12696723515,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-13 00:00:00,2026-03-04 00:00:00,0.93
US,12696803610,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-14 00:00:00,,0.93
US,12696925046,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12697270401,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12697296034,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12697491249,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12697870108,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-13 00:00:00,2026-03-11 00:00:00,0.93
US,12697870129,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12697956973,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-14 00:00:00,,0.93
US,12698153097,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-13 00:00:00,2026-03-04 00:00:00,0.93
US,12698154366,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12698154877,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-14 00:00:00,,0.93
US,12698180437,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12698180982,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-14 00:00:00,,0.93
US,12698181099,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-13 00:00:00,2026-03-05 00:00:00,0.93
US,12698181153,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12698181195,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.93
US,12698181285,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-13 00:00:00,2026-03-11 00:00:00,0.93
US,12698204013,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-13 00:00:00,2026-03-05 00:00:00,0.93
